lat,lng,alt
42.3310878686, -83.0435859279, 205.369580652
42.3310523209, -83.0436786783, 205.626352617
42.3310098693, -83.043759226, 205.590212592
42.3309781986, -83.0438501161, 205.869912898
42.3309452786, -83.0439369716, 205.599555021
42.3309237711, -83.0440490682, 204.837893333
42.3308790396, -83.0441247825, 203.162695898
42.3308345821, -83.0442055747, 203.608697243
42.3307858745, -83.0442904882, 203.646057563
42.3307413826, -83.0443849225, 203.740826787
42.3306986663, -83.0444834607, 203.775948613
42.330659746, -83.044581844, 203.687254828
42.3306072408, -83.0446534234, 203.6637809
42.330559807, -83.0447237211, 204.335299472
42.3305371472, -83.044822099, 205.580069826
42.3304975391, -83.0448989435, 205.42794194
42.3304516464, -83.0449583889, 205.410302932
42.3304081126, -83.045037351, 206.842441648
42.3303945045, -83.045155417, 207.13875191
42.3303933874, -83.0452867482, 207.472832569
42.3303616519, -83.0453907661, 208.821861798
42.3302966221, -83.0454686768, 209.733755862
42.3302042299, -83.0455264393, 209.255778169
42.3301513481, -83.0456125176, 209.970514921
42.3301400606, -83.0457430995, 211.915837524
42.3300873404, -83.0458711986, 211.929211715
42.3300296988, -83.0459887244, 210.769216093
42.329983456, -83.0461106475, 210.433833293
42.3299158312, -83.0462384708, 210.709813028
42.3298802488, -83.0463761035, 210.54195747
42.3298387647, -83.0465127326, 209.069857396
42.3297888919, -83.0466306505, 207.563039663
42.3297359027, -83.0467468368, 207.043142158
42.3296917148, -83.0468676785, 206.37792177
42.3296255507, -83.0469872313, 206.566006569
42.3295681, -83.0471163516, 206.433853653
42.3295011567, -83.0472372561, 206.120209795
42.3294670943, -83.0473847081, 206.086658099
42.3294067226, -83.0474942293, 205.567832253
42.3293657901, -83.0476210955, 205.366476285
42.3293443298, -83.0477640769, 204.743757337
42.3293294594, -83.0479066698, 203.849018405
42.3292710327, -83.0479969246, 203.127985447
42.3292008566, -83.0480758297, 203.971503938
42.3291651319, -83.0481882061, 204.241002353
42.3291362922, -83.0483050798, 204.033541659
42.3290829432, -83.0483897802, 203.60765355
42.3290350577, -83.0484802379, 203.519921373
42.3289914757, -83.0485646485, 203.056331557
42.3289639651, -83.0486534616, 203.384186363
42.3289397278, -83.0487294248, 202.765190917
42.3289122428, -83.048791425, 201.900185709
42.3288949288, -83.0488455942, 201.561170162
42.3288746926, -83.0488851154, 201.168116058
42.3288689656, -83.0489309397, 200.661162737
42.3288559304, -83.0489384307, 200.294492514
42.3288680889, -83.0489493687, 200.061249144
42.3288725728, -83.048951114, 199.654522473
42.3288765527, -83.0489511665, 199.400812174
42.328874538, -83.0489508893, 199.13754537
42.3288749013, -83.0489525587, 199.022147445
42.3288773488, -83.0489549679, 199.133993343
42.328879869, -83.0489580711, 199.173764514
42.3288768936, -83.0489551147, 199.176430845
42.3288773376, -83.0489570967, 199.164320162
42.3288782006, -83.0489584425, 199.014814977
42.3288854863, -83.0489669767, 198.890780095
42.3288918649, -83.0489749681, 198.648072043
42.3288866186, -83.0489696304, 198.435559256
42.32888644, -83.0489697056, 198.377871254
42.3288862373, -83.0489712939, 198.297041478
42.3288870147, -83.0489723645, 198.214607236
42.3288888991, -83.0489740341, 198.249173738
42.3288916768, -83.0489777205, 198.13012156
42.3288968841, -83.0489831607, 198.146079834
42.3289034912, -83.0489908882, 198.004521149
42.3289130127, -83.0490026841, 197.76817244
42.3289109272, -83.0489986806, 197.680996704
42.3289058676, -83.048993668, 197.577561878
42.3289052181, -83.0489939779, 197.364161048
42.3289090492, -83.0489975205, 197.42607096
42.3289115733, -83.0490006935, 197.303604914
42.3289159862, -83.0490055493, 197.186978372
42.3289188275, -83.0490087535, 196.951363731
42.3289193807, -83.0490133071, 196.867251519
42.328917612, -83.0490276681, 196.645842971
42.3289003254, -83.0490522283, 196.45290953
42.32888478, -83.0490990573, 196.532190754
42.3288508018, -83.0491367455, 196.313475138
42.32881512, -83.0491823832, 196.629049867
42.3287577901, -83.0492030069, 196.435311074
42.3286899692, -83.0491997857, 196.18205951
42.3286105416, -83.0491469515, 196.116572057
42.3285466567, -83.0490944266, 196.416002931
42.3284790878, -83.0490317633, 196.213396213
42.32841474, -83.0489756494, 195.935235198
42.3283609413, -83.04893322, 195.710437038
42.3283036511, -83.0488881309, 195.381166805
42.3282468154, -83.0488464388, 195.237970263
42.3281992737, -83.0488077702, 195.349888984
42.3281657102, -83.0487835106, 195.4251368
42.3281527078, -83.0487859174, 195.645035611
42.3281427568, -83.0487898811, 196.191747617
42.3281281294, -83.0487902601, 196.600138485
42.3281100696, -83.0487898465, 196.592127179
42.3280917159, -83.0487793955, 196.781459097
42.3280743848, -83.0487664257, 196.854004055
42.3280653828, -83.0487549818, 197.097993233
42.3280675562, -83.0487555194, 197.551977901
42.328067869, -83.0487570262, 197.432122795
42.3280679172, -83.0487555148, 197.647196639
42.3280680454, -83.0487557366, 197.60309939
42.3280662109, -83.0487522518, 197.864110524
42.3280645305, -83.04875069, 198.088322705
42.3280624895, -83.0487503709, 198.29969133
42.3280589806, -83.0487477705, 198.506885918
42.328041492, -83.0487351532, 198.598636141
42.3280137196, -83.0487055038, 199.089346709
42.3279738866, -83.0486626255, 199.357315036
42.3279260317, -83.0486118906, 199.484399736
42.327870241, -83.048557214, 199.397856768
42.3278117564, -83.0485033354, 199.6262065
42.3277494527, -83.0484478839, 199.578908881
42.3276843414, -83.0483845779, 199.718133261
42.3276148293, -83.0483220882, 199.978168496
42.327554475, -83.0482677767, 200.439307553
42.3275074236, -83.0482265691, 200.448312316
42.3274717834, -83.0481928867, 200.415403466
42.327454697, -83.0481790905, 200.82198953
42.3274570883, -83.0481832019, 201.25444568
42.327465783, -83.048189878, 201.31328357
42.3274701276, -83.0481923815, 200.751731127
42.3274706676, -83.0481915029, 200.23807789
42.3274723139, -83.048192288, 200.072627325
42.3274728979, -83.048193097, 199.87513945
42.3274730099, -83.0481927139, 199.550256398
42.3274734117, -83.0481920108, 199.379860729
42.3274736956, -83.0481919883, 199.18799767
42.3274737073, -83.0481917995, 198.983072849
42.3274733039, -83.0481910729, 198.659426858
42.327473201, -83.0481908335, 198.500032592
42.3274735512, -83.0481904602, 198.441630739
42.3274739155, -83.0481905013, 198.220741801
42.3274743051, -83.0481900292, 198.021709826
42.3274755016, -83.0481899841, 197.947217977
42.3274763056, -83.0481905181, 197.715330565
42.3274777336, -83.0481919176, 197.50061501
42.3274784221, -83.0481912992, 197.184241322
42.3274801042, -83.0481917863, 197.159618189
42.3274815117, -83.0481921542, 197.090888176
42.3274821412, -83.0481927408, 197.111646408
42.327482177, -83.0481927715, 196.737313062
42.3274830281, -83.0481924756, 196.710814418
42.3274828053, -83.0481911447, 196.793588044
42.3274809988, -83.0481888969, 196.968144851
42.3274806238, -83.0481882331, 197.213330266
42.3274797727, -83.0481870699, 197.164981826
42.3274792061, -83.0481861537, 197.286612525
42.3274785559, -83.0481851662, 197.393812388
42.3274781816, -83.0481841762, 197.494907404
42.3274777158, -83.0481834935, 197.590363579
42.3274772474, -83.0481832956, 197.675710685
42.3274769045, -83.0481830785, 197.634737948
42.3274732787, -83.0481803138, 197.624266581
42.3274625777, -83.048171815, 197.729115275
42.3274343106, -83.0481481404, 197.434948093
42.3273911821, -83.0481120288, 197.477532262
42.3273359323, -83.0480662985, 197.498025083
42.32727576, -83.0480173337, 197.529874544
42.3272149221, -83.0479692956, 197.909877456
42.3271612329, -83.0479283455, 197.809824603
42.3271249032, -83.047901568, 197.749161731
42.327107527, -83.0478891787, 197.350256162
42.327105166, -83.0478858099, 197.410806191
42.327095143, -83.0478729623, 197.037769943
42.327080369, -83.0478484936, 197.097278787
42.3270669992, -83.0478107949, 196.950337399
42.3270607846, -83.0477584043, 196.561519918
42.3270709213, -83.0476929524, 196.25835855
42.3270974947, -83.0476256493, 196.228194824
42.327127686, -83.047553046, 196.006865443
42.3271643996, -83.0474759142, 195.890106798
42.3272036604, -83.0473936511, 195.247488435
42.3272454032, -83.0473027433, 194.856599244
42.3272883275, -83.0472060573, 194.621350605
42.3273321099, -83.0471046544, 194.60655693
42.3273758326, -83.0469992912, 194.389979537
42.327422229, -83.0468928852, 194.065656135
42.3274704093, -83.0467835409, 193.910857566
42.3275165758, -83.0466774876, 193.86240538
42.3275613388, -83.0465722527, 193.772400629
42.3276094635, -83.0464557636, 193.558431465
42.3276644102, -83.0463300913, 193.615322243
42.327721576, -83.0462014903, 193.479796587
42.3277790436, -83.0460776089, 193.118364928
42.3278335152, -83.0459640485, 192.975237161
42.3278798604, -83.0458561125, 193.200399122
42.3279184732, -83.0457542879, 193.314835639
42.3279519459, -83.0456675634, 193.141033855
42.3279812925, -83.0455966489, 193.013530595
42.3280030797, -83.0455429318, 192.89653122
42.3280171946, -83.0455070859, 192.673335111
42.3280240357, -83.0454889387, 192.728186679
42.3280248051, -83.0454876876, 192.608354954
42.32802261, -83.0454894387, 192.502033899
42.3280207019, -83.0454895781, 192.404930335
42.3280198271, -83.045491374, 192.318057147
42.3280195212, -83.0454918779, 192.352173026
42.3280192229, -83.0454910571, 192.235172177
42.3280192578, -83.0454906293, 192.256402666
42.3280182933, -83.0454901842, 192.129418376
42.3280183333, -83.0454893752, 192.03565862
42.32801808, -83.0454889963, 192.079086272
42.3280179521, -83.0454891176, 192.100365406
42.3280171649, -83.0454883744, 192.120769938
42.3280171006, -83.0454881152, 192.265079007
42.3280167545, -83.04548717, 192.371536093
42.3280158912, -83.045486865, 192.346956379
42.3280159072, -83.0454866315, 192.474234402
42.3280155991, -83.0454860117, 192.573248872
42.3280153398, -83.0454861691, 192.543778479
42.328015134, -83.0454859832, 192.661089717
42.3280148771, -83.0454858524, 192.636672857
42.3280146807, -83.0454856193, 192.751653236
42.3280144652, -83.0454851958, 192.715064654
42.3280143824, -83.0454851085, 192.694871128
42.3280145554, -83.0454840167, 192.66999808
42.3280190017, -83.045474405, 192.619813094
42.3280314055, -83.0454397461, 192.493000944
42.328053459, -83.0453869771, 191.251459677
42.3280857634, -83.0453187367, 190.788840356
42.3281277113, -83.0452467876, 190.315281923
42.3281670768, -83.0451550576, 189.837636261
42.3282057301, -83.0450496127, 189.493756866
42.3282478636, -83.0449374427, 189.247697686
42.3282942956, -83.0448185855, 188.849335401
42.328346156, -83.0446967459, 188.606873361
42.3283975854, -83.0445716349, 188.464579473
42.328449767, -83.0444416471, 188.283024048
42.3285060656, -83.0443114904, 188.088052868
42.3285631469, -83.0441786488, 187.776845852
42.3286215883, -83.0440460261, 187.646361469
42.3286779886, -83.0439171164, 187.759886632
42.328731238, -83.0437934039, 187.926566396
42.3287790544, -83.0436811964, 187.909734376
42.3288190283, -83.0435867615, 187.897450798
42.3288512934, -83.0435127263, 187.778681883
42.3288702476, -83.0434515951, 187.931153593
42.3288634609, -83.0433922248, 187.883088351
42.3288296821, -83.043338964, 187.703064965
42.3287810616, -83.043309919, 187.541753896
42.3287312963, -83.0432892314, 187.1456147
42.3286805366, -83.0432573016, 186.809695606
42.3286240067, -83.0432153198, 186.38228827
42.3285621123, -83.0431663259, 186.242772595
42.3284926677, -83.0431128343, 186.0395494
42.3284152728, -83.0430554709, 185.670166203
42.3283303848, -83.0429936832, 185.068842588
42.3282426877, -83.0429255447, 184.648543538
42.3281535533, -83.0428584752, 184.080393857
42.3280627335, -83.0427888075, 183.394474785
42.3279720243, -83.042720213, 182.607651417
42.3278827439, -83.0426564162, 181.733979416
42.3277965889, -83.0425957681, 180.901314525
42.3277115928, -83.0425359852, 179.968590533
42.3276263165, -83.0424758795, 179.005709871
42.3275505541, -83.0424219963, 178.876801951
42.3274799113, -83.0423690045, 178.617889003
42.3274245006, -83.0423258434, 178.696520488
42.3273863379, -83.0422949601, 178.778440751
42.3273637859, -83.0422790109, 178.434827145
42.3273594236, -83.0422775996, 178.538609463
42.32734916, -83.0422773202, 178.439295951
42.327332463, -83.042279896, 178.462334507
42.3273127972, -83.042285621, 178.340975771
42.3272958511, -83.0422972946, 178.370150956
42.3272770569, -83.0423232275, 178.364937843
42.3272560413, -83.0423617119, 178.22011739
42.3272329563, -83.0424072487, 178.095746022
42.3272116639, -83.0424683485, 177.872831923
42.3271922065, -83.0425406455, 177.930449441
42.327173019, -83.042620762, 177.812447034
42.3271535426, -83.0427087349, 177.705673539
42.3271306359, -83.0428032702, 177.598932281
42.3271061538, -83.0428942237, 177.490560489
42.3270869785, -83.0429837765, 177.382776058
42.327071335, -83.0430724105, 177.158533407
42.3270550761, -83.043153095, 177.090922294
42.3270424286, -83.0432120095, 177.119050666
42.3270552315, -83.0432866965, 177.100913685
42.327079829, -83.0433496437, 176.673554644
42.3271206438, -83.0434596286, 175.82592886
42.3271201246, -83.0435245754, 177.046646114
42.3270975425, -83.0436625589, 176.164719452
42.3270751922, -83.043792733, 176.600216881
42.3270577105, -83.0437634259, 177.130203005
42.3269818501, -83.0438897934, 176.818292018
42.3269207069, -83.0439893909, 178.015887319
42.3269058835, -83.0441114615, 177.980202486
42.326867071, -83.0442488745, 178.569954234
42.3268016509, -83.0443901676, 178.072065698
42.3267535246, -83.0444891029, 176.885557723
42.3266881504, -83.0446185467, 176.482271964
42.3266293406, -83.0447578105, 174.460918149
42.3265855831, -83.0448557471, 174.348369285
42.3264284437, -83.0450331341, 171.584094241
42.3263981724, -83.0452923666, 170.724800655
42.3263235485, -83.0453957321, 172.280334557
42.3262609565, -83.0454930894, 173.210654825
42.3261926516, -83.0456290151, 175.046176419
42.3261160359, -83.0457470154, 175.887551092
42.3260553226, -83.0458665879, 176.849683358
42.3259954581, -83.0459842388, 177.145186594
42.3259419734, -83.04612224, 177.80335929
42.3258924266, -83.0462686558, 177.956672196
42.3258490558, -83.0464154571, 178.578435885
42.325802762, -83.0465644857, 178.757135811
42.3257553446, -83.0467208491, 178.892454767
42.3257069505, -83.046871604, 179.223763445
42.3256659635, -83.0470192025, 179.793316062
42.3256340242, -83.0471682443, 180.157576829
42.3255982211, -83.0473081071, 180.158390195
42.3255599262, -83.047424646, 180.517643641
42.3255022373, -83.0475274861, 180.968592769
42.3254571317, -83.047648399, 181.522194313
42.3253875747, -83.047757584, 181.85460175
42.325330922, -83.0478750571, 181.978105308
42.3252693887, -83.0480525641, 182.484365106
42.3252112043, -83.0482288072, 182.266266979
42.3251565851, -83.0484042437, 181.718873616
42.3250969305, -83.0485479686, 182.197518764
42.3250403042, -83.0487368683, 182.273088107
42.3249843142, -83.048889571, 182.014489564
42.3249395924, -83.0490705056, 182.0025182
42.3248895793, -83.049292624, 184.523077545
42.3249692688, -83.0494789627, 185.081357121
42.3249734983, -83.0495920186, 182.559712818
42.324911995, -83.04973824, 181.673655797
42.3248623044, -83.0498935823, 181.44578268
42.3248122853, -83.0500491723, 181.177482348
42.3247622014, -83.0501991012, 181.401796836
42.3247173233, -83.0503461058, 181.636247525
42.3246836471, -83.0504889496, 182.019865634
42.3246511024, -83.0506314025, 181.806069368
42.3246365423, -83.0507746671, 181.928651642
42.3246309801, -83.050918874, 181.773469979
42.3246416829, -83.0510715424, 181.80630413
42.3246545479, -83.0512262346, 181.727907304
42.3246783618, -83.0513743554, 182.187286627
42.3246851758, -83.0515117324, 182.286281865
42.3247084498, -83.0516648422, 183.011793983
42.3247320975, -83.0518214134, 183.221721637
42.3247484933, -83.0519492251, 181.912867534
42.32476028, -83.0520433066, 181.13643876
42.3247826201, -83.0521259164, 181.031964011
42.3247932332, -83.0522049751, 181.139829811
42.324814333, -83.0522553763, 181.715260223
42.3248807119, -83.0522845503, 182.765837359
42.3249434259, -83.0523048993, 183.118575712
42.3249928328, -83.0523233988, 182.039723812
42.3250429877, -83.0523445831, 182.747199513
42.3250985043, -83.0523769155, 183.503992231
42.3251642051, -83.0524190492, 183.864674119
42.3252302225, -83.0524667768, 183.777481293
42.3253082298, -83.0525025021, 184.294445273
42.3253797445, -83.0525433425, 186.099372802
42.3254513282, -83.0525732046, 186.869308848
42.3255194925, -83.0525789032, 186.988551894
42.3255512643, -83.0525786376, 186.548241256
42.3255894406, -83.0525790693, 187.924766285
42.3255891174, -83.0525827517, 187.541278328
42.3255880854, -83.0525867207, 187.143162459
42.3255949773, -83.0525918265, 187.028172682
42.3256015178, -83.0525910358, 186.945482159
42.325610739, -83.0525917524, 187.219401667
42.3256242747, -83.0525977232, 187.008692717
42.3256500495, -83.0526072743, 186.621987646
42.3256834333, -83.052586566, 186.763327487
42.3257225042, -83.0525609519, 186.0480121
42.3257506575, -83.0524994552, 185.259136297
42.3257824044, -83.0524272397, 185.658056953
42.3258139775, -83.0523454299, 184.685326245
42.3258497697, -83.0522433345, 183.815099455
42.3258958952, -83.0521335883, 183.888521325
42.3259432524, -83.0520120767, 183.121752377
42.3259880973, -83.0518669313, 181.763537205
42.3260255731, -83.0517071696, 181.886216952
42.3260523255, -83.0515362657, 181.67051127
42.3260772631, -83.0513596301, 181.431830833
42.326095678, -83.0511712024, 181.424599413
42.326114434, -83.0509820437, 181.145331858
42.3261145791, -83.0508272769, 181.10060269
42.3261199701, -83.0506338085, 181.304291323
42.326281857, -83.049841031, 182.411539439
42.3290477514, -83.0449110318, 189.144959298
42.3278626879, -83.0468567152, 246.450743612
42.327520021, -83.0468171524, 208.353358919
42.3275998464, -83.0466569584, 182.706537217
42.3277201173, -83.0465190221, 179.570284783
42.3277904985, -83.0463937019, 183.44711502
42.327809855, -83.0462662212, 185.135408676
42.3278364928, -83.0461781425, 185.340672994
42.3278648319, -83.0461184409, 184.98369678
42.3278811686, -83.046075806, 185.508851721
42.327891036, -83.0460486834, 185.832264067
42.3278945977, -83.0460423858, 186.18587246
42.32789117, -83.0460458072, 186.217578936
42.3278907268, -83.0460480726, 186.28196223
42.3278894848, -83.046045542, 186.127177725
42.3278869721, -83.0460377016, 186.307955899
42.3278892028, -83.0460377525, 186.80850638
42.3278898623, -83.0460378725, 186.79997751
42.32788868, -83.0460361956, 186.588122337
42.3278893729, -83.0460375847, 186.57472337
42.3278897597, -83.0460386416, 186.432880232
42.3278912525, -83.0460387318, 186.427538892
42.3278903757, -83.0460376052, 186.140472665
42.3278916126, -83.0460376282, 185.901256381
42.3278927081, -83.046037088, 185.662200072
42.3278925494, -83.0460350866, 185.18053689
42.3278979512, -83.0460282409, 184.793176476
42.3279097258, -83.0460038983, 184.709140818
42.3279248573, -83.0459708002, 184.83323059
42.3279389203, -83.0459392133, 184.880049863
42.3279573378, -83.0459001031, 184.909657318
42.327975866, -83.0458632146, 185.046667939
42.3279978984, -83.0458222056, 185.030228029
42.3280280721, -83.0457732105, 185.154218175
42.3280590445, -83.0457260103, 185.122699143
42.3280877442, -83.0456778284, 185.107160667
42.3281187332, -83.0456226625, 185.10181342
42.3281548458, -83.0455629974, 185.103969206
42.328193492, -83.0454898693, 185.107486306
42.3282286968, -83.045400116, 185.10821675
42.3282642776, -83.045300481, 185.219216716
42.3282989277, -83.0451909865, 185.042811848
42.3283343172, -83.0450739127, 184.914419988
42.3283719457, -83.0449583242, 184.805748343
42.328409455, -83.0448482735, 184.70215627
42.3284467663, -83.0447419756, 184.59992201
42.3284831064, -83.0446370805, 184.495920378
42.3285197891, -83.0445402582, 184.389649804
42.3285561681, -83.0444650111, 184.173565503
42.3285929327, -83.0444106803, 184.238411806
42.3286345262, -83.0443794871, 184.145647548
42.3286800373, -83.0443666065, 184.202704468
42.3287201553, -83.0443723656, 184.348325538
42.3287505155, -83.0443913022, 184.322699062
42.3287617916, -83.0444085318, 184.297350606
42.3287613296, -83.0444151301, 184.268440312
42.3287567088, -83.0444137352, 184.11842156
42.3287548237, -83.0444128153, 184.006131076
42.3287546945, -83.0444131809, 183.908057131
42.3287547857, -83.0444133649, 183.819865514
42.328755002, -83.0444137807, 183.853633123
42.3287548914, -83.044413715, 183.737470408
42.3287552561, -83.0444138143, 183.762401056
42.3287548727, -83.0444140144, 183.645781566
42.3287550525, -83.0444138446, 183.679242668
42.328754739, -83.0444144651, 183.689853067
42.3287548611, -83.0444142099, 183.69057626
42.3287548408, -83.0444151065, 183.681059273
42.3287540482, -83.0444150567, 183.549906917
42.3287539298, -83.0444154906, 183.57369998
42.3287535967, -83.0444161173, 183.569115676
42.3287530803, -83.0444160339, 183.431264542
42.3287530539, -83.0444161907, 183.327521741
42.3287531703, -83.0444163285, 183.353193553
42.3287530546, -83.0444171692, 183.228348265
42.3287530642, -83.0444176943, 183.133682062
42.3287535582, -83.0444181623, 183.175571988
42.3287537565, -83.0444189743, 183.19074107
42.3287547609, -83.0444196397, 183.197198482
42.3287548486, -83.0444196593, 183.198609403
42.3287548573, -83.0444193435, 183.198839329
42.3287547569, -83.044419054, 183.198110688
42.328755619, -83.0444198068, 183.197159238
42.3287559114, -83.0444204968, 183.191758812
42.3287566614, -83.0444213604, 183.17869536
42.3287587893, -83.0444233272, 183.044658352
42.3287607541, -83.044424801, 183.057498254
42.3287683274, -83.0444303034, 182.934692684
42.3287872684, -83.0444443763, 182.96329958
42.3288148754, -83.0444655524, 182.855313031
42.3288488533, -83.044493408, 183.004554866
42.3288895448, -83.044527056, 182.851695274
42.3289406862, -83.0445670308, 182.859486093
42.3289989878, -83.0446106446, 182.720836063
42.3290594692, -83.0446588763, 182.594740109
42.3291200396, -83.0447091345, 182.354326744
42.3291827595, -83.0447611893, 182.270170864
42.3292433721, -83.0448134642, 182.045797919
42.3292992973, -83.0448564641, 181.860561808
42.3293523667, -83.0448936143, 181.936925499
42.3293881565, -83.0449185579, 181.922227644
42.3294129876, -83.0449294405, 181.721069476
42.3294135772, -83.0449252339, 180.812899449
42.329404948, -83.0449207624, 180.652856653
42.3294010617, -83.0449179993, 180.979499846
42.329399736, -83.044919191, 181.290905897
42.3294014052, -83.0449186014, 181.493070676
42.3294010973, -83.0449180487, 181.27707371
42.3294014312, -83.0449170786, 181.144943903
42.3294032274, -83.044916632, 181.163002251
42.3294042895, -83.0449159754, 181.039556552
42.3294090359, -83.0449181365, 181.064566075
42.3294164092, -83.0449214745, 180.953302737
42.3294297258, -83.0449284645, 181.005259316
42.3294512852, -83.0449408516, 181.168631082
42.3294645598, -83.0449704624, 181.278557662
42.3294901645, -83.0449710835, 181.381860922
42.3295201131, -83.0449472563, 181.360653924
42.329542256, -83.0448988318, 181.585533816
42.3295777645, -83.0448555038, 181.713631226
42.329604433, -83.0447857464, 180.717216166
42.3296374234, -83.0447101613, 180.97906441
42.3296713701, -83.0446274825, 181.006045827
42.3297054422, -83.0445418857, 180.624345367
42.3297322361, -83.0444366815, 179.65561887
42.3298704961, -83.0444218239, 178.048057397
42.3317187753, -83.0466046956, 173.894143818
42.3310315939, -83.0456694813, 96.2239253784
42.3310264853, -83.0453768217, 112.016598299
42.3310381012, -83.0452848326, 124.985431205
42.3310798698, -83.0452440046, 129.160565883
42.3311096898, -83.0451712894, 129.770955071
42.3311333907, -83.0450733378, 130.564948342
42.3311832696, -83.0450220626, 133.402827271
42.3312452606, -83.044991019, 132.772236009
42.3313099486, -83.044954143, 131.405718983
42.3313511448, -83.0448831239, 129.816794097
42.3313998264, -83.0448286548, 130.617614476
42.3314348318, -83.0447702032, 130.791050528
42.3314760284, -83.0447147026, 130.261372816
42.3314741864, -83.0446085013, 130.849215606
42.3314484478, -83.0444801328, 132.60214789
42.3314789155, -83.0444256213, 134.67115268
42.3315080026, -83.0443862461, 135.130765892
42.3313463362, -83.0441457137, 134.935181583
42.3313189806, -83.0440791293, 140.619714538
42.331142785, -83.0438797138, 144.579281603
42.3296894882, -83.042191967, 150.191263055
42.3303134917, -83.0428583476, 189.013211324
42.3303462687, -83.0429225424, 186.12061423
42.3303729557, -83.0429279182, 183.329746387
42.3303827696, -83.0429034402, 180.712864877
42.3303941314, -83.0428974967, 180.499620223
42.330397502, -83.0428841188, 180.178867542
42.3304041604, -83.0428649549, 180.766291476
42.3304145593, -83.0428467012, 181.621944186
42.3304170599, -83.0428354813, 181.364374803
42.3304138566, -83.0428309934, 181.583458391
42.330411946, -83.042824197, 182.199794001
42.3304142271, -83.0428170168, 182.618098026
42.3304213184, -83.0427912732, 183.159335839
42.3304322854, -83.0427463717, 183.657268883
42.3304419949, -83.0426898244, 184.000917912
42.3304370727, -83.0426361947, 183.917968415
42.3304061295, -83.0425873726, 183.935237523
42.3303480112, -83.0425634421, 185.18274091
42.3301706496, -83.0425125943, 187.683036406
42.3290778178, -83.0422893962, 189.634337027
42.3074597882, -83.0369709849, 167.263699752
42.3162598979, -83.0392929484, 189.177844244
42.3173248845, -83.0395048474, 187.855849265
42.3174579536, -83.0395288704, 186.225907406
42.3174756348, -83.039535448, 185.477265703
42.3174783756, -83.0395405782, 185.176877378
42.3174772738, -83.0395453433, 185.051417215
42.3174769374, -83.0395490912, 184.880290784
42.3174761712, -83.0395529688, 184.892808148
42.3174752141, -83.0395561681, 184.89704117
42.3174747901, -83.0395588463, 184.898866729
42.3174738957, -83.039561321, 184.898449692
42.3174736656, -83.0395631476, 184.897532468
42.3174735042, -83.0395641841, 184.893665573
42.3174732296, -83.0395651508, 184.882774511
42.3174729817, -83.0395658566, 184.753312773
42.3174733614, -83.0395658181, 184.781476543
42.3174733822, -83.0395653541, 184.788915934
42.31747337, -83.0395653328, 184.784696008
42.3174731387, -83.0395657029, 184.663666779
42.3174735963, -83.0395657781, 184.811952469
42.3174731345, -83.0395660246, 184.664436506
42.3174733559, -83.0395658324, 184.68702919
42.3174733376, -83.0395658358, 184.695188916
42.3174730511, -83.0395661503, 184.697945269
42.3174731598, -83.0395660191, 184.699290428
42.3174731529, -83.0395663381, 184.699558741
42.317472851, -83.0395668115, 184.698923493
42.3174726796, -83.0395668689, 184.697544906
42.3174725337, -83.0395676687, 184.69374688
42.3174723408, -83.0395688498, 184.683253851
42.3174713355, -83.0395713702, 184.553586773
42.3174707132, -83.03957434, 184.582176351
42.3174697102, -83.039578655, 184.591333379
42.317468539, -83.039584, 184.591383736
42.317467199, -83.0395902882, 184.582361407
42.3174654579, -83.0395967243, 184.453844689
42.3174634156, -83.039604462, 184.482749419
42.3174612267, -83.0396120453, 184.493461472
42.3174591369, -83.0396217676, 184.497853248
42.3174565006, -83.0396310373, 184.499053723
42.3174535494, -83.0396415035, 184.499376157
42.3174508136, -83.039653139, 184.499873402
42.317447845, -83.0396648678, 184.499875037
42.3174446995, -83.0396779629, 184.499820608
42.3174419409, -83.0396911748, 184.500267644
42.3174385373, -83.0397051506, 184.499885855
42.3174353144, -83.0397194862, 184.500011881
42.3174318587, -83.0397336702, 184.499813456
42.3174285121, -83.0397480029, 184.499832241
42.3174254707, -83.0397628358, 184.500155216
42.3174219844, -83.0397782793, 184.499743573
42.3174183591, -83.039792709, 184.498954783
42.3174148438, -83.0398079911, 184.497589521
42.3174113561, -83.0398233447, 184.493758761
42.3174078391, -83.0398391594, 184.483294263
42.31740354, -83.0398553895, 184.353694224
42.3174001494, -83.0398724474, 184.383245466
42.3173958983, -83.0398890349, 184.393188928
42.3173918424, -83.0399068071, 184.396785925
42.3173878111, -83.0399243258, 184.396978068
42.3173832338, -83.039942016, 184.393235488
42.3173788478, -83.0399604667, 184.383114579
42.3173736848, -83.0399788673, 184.253641323
42.3173692092, -83.03999699, 184.282937407
42.3173645337, -83.0400154931, 184.293600846
42.3173598267, -83.0400338263, 184.297414255
42.3173548607, -83.0400521489, 184.298158108
42.3173499791, -83.0400701688, 184.297256746
42.3173446196, -83.0400880505, 184.292925217
42.317340022, -83.0401072978, 184.282881227
42.3173353334, -83.0401263452, 184.153783425
42.3173314635, -83.0401448242, 184.182906446
42.3173265779, -83.0401631846, 184.191624955
42.3173218523, -83.0401819648, 184.192195762
42.3173169021, -83.0402003331, 184.18426363
42.3173118561, -83.0402189151, 184.059531703
42.317308363, -83.0402385944, 184.100599538
42.3173033275, -83.0402568595, 184.239037499
42.317299105, -83.0402764594, 184.214623342
