time,lat,lon,alt,vel m/s,Hav.Heading,Yaw Rads/sec,Yaw Rate/s2
20151020:102757.57,42.328755,-83.04441383,183.7,0,270,0,0
20151020:102758.58,42.32875483,-83.04441417,183.7,0,235.9286615,-2.973285188,-14.86642594
20151020:102758.58,42.32875483,-83.04441417,183.7,0,235.9286615,0,0
20151020:102758.58,42.32875483,-83.04441467,183.7,0,270,2.973285188,14.86642594
20151020:102758.58,42.3287545,-83.04441483,183.6,0,199.719975,-6.133089175,-30.66544588
20151020:102758.58,42.32875417,-83.04441517,183.6,0,217.2963819,1.533830858,7.669154288
20151020:102759.59,42.32875383,-83.04441567,183.6,0,227.3922324,0.881029159,4.405145793
20151020:102759.59,42.3287535,-83.04441583,183.5,0,199.7199751,-2.414860006,-12.07430003
20151020:102759.59,42.32875333,-83.044416,183.4,0,216.475266,1.462174968,7.310874841
20151020:102759.59,42.32875317,-83.04441617,183.4,0,218.1496037,0.146113532,0.730567658
20151020:102759.59,42.32875317,-83.04441667,183.3,0,270,4.524800665,22.62400333
20151020:102800.0,42.32875317,-83.04441717,183.2,0,270,0,0
20151020:102800.0,42.32875333,-83.04441767,183.2,0,293.4051721,2.042486574,10.21243287
20151020:102800.0,42.3287535,-83.04441833,183.2,0,289.2087504,-0.366206872,-1.831034361
20151020:102800.0,42.32875417,-83.044419,183.2,0,323.5247334,2.994634446,14.97317223
20151020:102800.0,42.3287545,-83.04441933,183.2,0,323.5247345,8.90E-08,4.45E-07
20151020:102800.0,42.32875467,-83.04441933,183.2,0,323.5247345,0,0
20151020:102800.0,42.32875467,-83.04441917,183.2,0,90,-20.37887751,-101.8943875
20151020:102800.0,42.32875517,-83.0444195,183.2,0,333.9906994,21.29220524,106.4610262
20151020:102800.0,42.3287555,-83.04442,183.2,0,311.7567099,-1.940281614,-9.701408068
20151020:102800.0,42.328756,-83.04442067,183.2,0,315.2690297,0.306507725,1.532538626
20151020:102801.1,42.3287575,-83.044422,183.1,0.161020972,326.7548924,1.002330612,5.01165306
20151020:102801.1,42.32875883,-83.04442333,183.1,0.18777206,323.5247354,-0.281884378,-1.409421892
20151020:102801.1,42.32876333,-83.04442667,183,0.700158284,331.2455519,0.673768343,3.368841717
20151020:102801.1,42.32877517,-83.0444355,183,1.76711514,331.129955,-0.01008773,-0.050438648
20151020:102801.1,42.32879517,-83.0444505,182.9,2.793945364,330.9929661,-0.011954535,-0.059772677
20151020:102802.2,42.32882183,-83.044472,183,3.67313016,329.1964532,-0.156775333,-0.783876663
20151020:102802.2,42.32885567,-83.0444995,182.9,4.638227104,329.0032269,-0.016862177,-0.084310885
20151020:102802.2,42.32889817,-83.04453333,182.9,5.79006722,329.5242097,0.045464332,0.227321658
20151020:102802.2,42.32894883,-83.044572,182.8,6.741274175,330.5631567,0.090665227,0.453326134
20151020:102802.2,42.32900433,-83.0446155,182.7,7.284012596,329.9101243,-0.056987823,-0.284939115
20151020:102803.3,42.32906233,-83.04466233,182.5,7.607597872,329.1664929,-0.064894082,-0.324470412
20151020:102803.3,42.32912267,-83.04471183,182.4,7.897744288,328.7641708,-0.035109228,-0.175546141
20151020:102803.3,42.32918333,-83.04476283,182.2,7.95073202,328.1366632,-0.054760371,-0.273801853
20151020:102803.3,42.3292415,-83.04480967,182,7.464067996,329.2349374,0.095842504,0.479212522
20151020:102803.3,42.32929733,-83.04485183,182,6.732014184,330.8265968,0.138898487,0.694492435
20151020:102804.4,42.32934267,-83.04488533,182,5.511753016,331.3552884,0.046137046,0.230685231
20151020:102804.4,42.32937817,-83.0449075,181.9,3.493589204,335.2177384,0.337062345,1.685311727
20151020:102804.4,42.32939617,-83.044916,181.2,1.392599908,340.7555412,0.483264461,2.416322306
20151020:102804.4,42.3294,-83.04491817,180.9,0.361654132,337.2729353,-0.303914698,-1.519573492
20151020:102804.4,42.3294,-83.044918,181,0,90,-21.57863436,-107.8931718
20151020:102805.5,42.3293995,-83.04491867,181.2,0,224.7306777,11.75746964,58.78734822
20151020:102805.5,42.32940033,-83.04491867,181.4,0,224.7306777,0,0
20151020:102805.5,42.32940083,-83.04491833,181.3,0,26.68932754,-17.28236807,-86.41184037
20151020:102805.5,42.32940117,-83.04491767,181.2,0,55.13031485,2.481944355,12.40972177
20151020:102805.5,42.32940217,-83.04491717,181.2,0,20.28647066,-3.040699026,-15.20349513
20151020:102807.7,42.32940317,-83.0449165,181.1,0,26.35019759,0.529159999,2.645799997
20151020:102807.7,42.329406,-83.04491733,181.1,0.278828648,347.7663616,28.04885166,140.2442583
20151020:102807.7,42.32941117,-83.04491933,181,0.70478828,344.039972,-0.325188837,-1.625944185
20151020:102807.7,42.32942033,-83.04492383,181,1.236723376,340.0396839,-0.349091,-1.745455
20151020:102807.7,42.32943617,-83.04493217,181.1,2.135457044,338.7317799,-0.114136151,-0.570680756
20151020:102808.8,42.32945,-83.044952,181.2,2.468816756,313.3312312,-2.216616034,-11.08308017
20151020:102808.8,42.32947017,-83.04496183,181.3,2.33300354,340.1861127,2.343530514,11.71765257
20151020:102808.8,42.32949567,-83.04495467,181.3,3.088207332,11.72688781,-28.66347467,-143.3173733
20151020:102808.8,42.32951817,-83.04492633,181.5,3.628373532,42.95873398,2.725492736,13.62746368
20151020:102808.8,42.32954817,-83.04489133,181.7,4.614048236,40.77769581,-0.190331486,-0.951657431
20151020:102809.9,42.32957683,-83.04483817,181,5.604352936,53.89835379,1.14499341,5.724967048
20151020:102809.9,42.32960667,-83.04477417,181.1,6.413058904,57.76123783,0.337100226,1.685501128
20151020:102809.9,42.32963833,-83.04470083,181.2,7.17134936,59.7181255,0.170770665,0.853853323
20151020:102809.9,42.32967017,-83.04462167,181.2,7.451206896,61.45057882,0.151185073,0.755925365
20151020:102809.9,42.32968917,-83.04452617,181.2,8.176058492,74.93759927,1.176964565,5.884822826
20151020:102810.10,42.32971567,-83.04443767,181.8,7.809774364,67.95030652,-0.609756321,-3.048781605
20151020:102810.10,42.33082867,-83.04560367,182,7.697111128,322.2433628,22.19125548,110.9562774
20151020:102810.10,42.33093867,-83.04559333,123.3,7.806173256,3.97515921,-27.77414028,-138.8707014
20151020:102810.10,42.33096067,-83.04548133,121.9,7.655955608,75.1198891,6.20854891,31.04274455
20151020:102810.10,42.3309845,-83.0453845,126.5,7.413652484,71.58741061,-0.308266902,-1.541334508
20151020:102810.10,42.331029,-83.045316,128.7,7.362208084,48.69239685,-1.997966862,-9.989834312
20151020:102810.10,42.33106933,-83.045244,129.2,7.274752604,52.84892244,0.362725285,1.813626425
20151020:102810.10,42.33110017,-83.0451575,129.8,6.96042732,64.25297182,0.995191049,4.975955244
20151020:102810.10,42.33113917,-83.04509017,132.2,6.89869404,51.92021573,-1.076235998,-5.381179989
20151020:102810.10,42.331193,-83.045041,132.4,7.150771599,34.02986546,-1.561227583,-7.806137915
20151020:102811.11,42.3312535,-83.04499817,131.7,7.442461348,27.62530575,-0.55890327,-2.794516352
20151020:102811.11,42.33130317,-83.04493983,130.4,7.169291584,40.96787847,1.164359123,5.821795614
20151020:102811.11,42.33135117,-83.0448845,130.7,7.080807216,40.43611152,-0.046405421,-0.232027103
20151020:102811.11,42.3313925,-83.04482733,130.8,6.604946516,45.63987614,0.454114131,2.270570654
20151020:102811.11,42.33143683,-83.04477183,130.3,6.757736384,42.78537238,-0.249102446,-1.245512228
20151020:102812.12,42.33145567,-83.04469,130.5,6.212940188,72.70145183,2.610670429,13.05335214
20151020:102812.12,42.3314485,-83.04458333,131.7,6.639928708,95.19524278,1.962953566,9.814767832
20151020:102812.12,42.331464,-83.044505,133.4,6.178986884,75.01470887,-1.761083808,-8.805419038
20151020:102812.12,42.33149417,-83.0444495,134,5.6460229,53.67168765,-1.862529963,-9.312649814
20151020:102812.12,42.33141567,-83.04429217,133.7,5.331183172,124.0166205,6.138753451,30.69376725
20151020:102813.13,42.33137617,-83.04419017,137.3,3.972536568,117.6472985,-0.555828195,-2.779140976
20151020:102813.13,42.33130283,-83.0440595,139.9,3.54709138,127.2063548,0.834185026,4.170925131
20151020:102813.13,42.33040083,-83.04306583,143.7,2.666363252,140.8402856,1.189784914,5.948924568
20151020:102813.13,42.33037633,-83.042994,173.3,1.81084288,114.7674303,-2.275285852,-11.37642926
20151020:102813.13,42.33037067,-83.04296,178.1,1.436327648,102.6902485,-1.053932938,-5.26966469
20151020:102814.14,42.33037783,-83.04294417,179.7,1.5819153,58.54069665,-3.852775213,-19.26387607
20151020:102814.14,42.33038383,-83.04292283,179.4,1.677601884,69.1770875,0.928200204,4.641001021
20151020:102814.14,42.33039017,-83.04291033,179.8,1.063870192,55.54681686,-1.189465503,-5.947327513
20151020:102814.14,42.3303945,-83.04289717,179.8,0.923941424,66.00766936,0.912881593,4.564407965
20151020:102814.14,42.33039917,-83.042881,180.3,1.217688948,68.66128286,0.231571463,1.157857317
20151020:102815.15,42.33040667,-83.04286383,181.1,1.794895116,59.42279307,-0.806210324,-4.03105162
20151020:102815.15,42.3304125,-83.0428495,181.1,1.119430144,61.17502885,0.152911418,0.764557092
20151020:102815.15,42.33041317,-83.04284033,181.3,0,84.35563679,2.022889656,10.11444828
20151020:102815.15,42.33041217,-83.04283233,181.8,0,99.59707401,1.330066311,6.650331556
20151020:102815.15,42.33041317,-83.042825,182.2,0.433161848,79.5442602,-1.749938126,-8.749690629
20151020:102816.16,42.33041717,-83.04280833,182.7,1.616897492,72.01770285,-0.656816036,-3.284080181
20151020:102816.16,42.33042483,-83.04277733,183.2,3.007439624,71.51816439,-0.043592954,-0.217964772
20151020:102816.16,42.330434,-83.04273333,183.6,4.126355324,74.25627552,0.238945273,1.194726365
20151020:102816.16,42.330437,-83.0426845,183.6,4.237475228,85.24930997,0.95932323,4.796616148
20151020:102816.16,42.33042417,-83.04263533,183.4,4.093430908,109.4408031,2.111106029,10.55553015
20151020:102817.17,42.33039733,-83.0426005,183.7,3.756984532,136.1885685,2.334182869,11.67091435
20151020:102817.17,42.330361,-83.04256667,184.4,4.340364028,145.456387,0.808769739,4.043848697
20151020:102817.17,42.33032883,-83.042541,185.1,4.420617292,149.4635116,0.349687591,1.748437954
20151020:102817.17,42.31748667,-83.03950733,185,2.90918082,170.0919266,1.800168802,9.000844011
20151020:103302.2,42.30592217,-83.07113617,187.8,2.472932308,243.7012447,6.423624809,32.11812405
20151020:103302.2,42.30592167,-83.07113083,187.8,2.950850784,97.21560034,-12.78328401,-63.91642005
20151020:102818.18,42.3174825,-83.039525,185,2.391135712,63.67061925,-2.927351838,-14.63675919
20151020:102818.18,42.31748133,-83.03953017,185,2.292876908,252.9829621,16.52061848,82.60309242
20151020:102818.18,42.3174805,-83.03953533,185,2.220340304,257.727238,0.414016182,2.070080909
20151020:102818.18,42.317479,-83.03954033,185,2.094301524,247.9166105,-0.856138758,-4.280693792
20151020:102819.19,42.31747817,-83.03954467,184.9,1.915789456,255.4988585,0.661675959,3.308379795
20151020:102819.19,42.31747717,-83.03954883,184.9,1.811871768,251.9908469,-0.30613176,-1.530658798
20151020:102819.19,42.31747617,-83.0395525,184.9,1.5304709,249.7710796,-0.193711242,-0.968556209
20151020:102819.19,42.3174755,-83.03955567,184.9,1.321092192,254.0480178,0.373233263,1.866166316
20151020:102819.19,42.31747467,-83.0395585,184.9,1.09576572,248.3647189,-0.49596139,-2.479806951
20151020:102820.20,42.31747417,-83.03956083,184.9,0.933201416,253.8164925,0.475757002,2.378785008
20151020:102820.20,42.31747383,-83.0395625,184.9,0.750059352,254.6056892,0.068870401,0.344352005
20151020:102820.20,42.3174735,-83.03956383,184.9,0.501068456,251.450407,-0.275350314,-1.376751571
20151020:102820.20,42.31747333,-83.03956483,184.8,0.339018596,257.0522359,0.488851788,2.444258939
20151020:102820.20,42.31747333,-83.03956533,184.8,0.186743172,270,1.129905575,5.649527876
20151020:102821.21,42.31747333,-83.03956533,184.8,0.0257222,270,0,0
20151020:102821.21,42.31747333,-83.03956533,184.8,0.034982192,270,0,0
20151020:102821.21,42.31747333,-83.0395655,184.7,0.022121092,270,0,0
20151020:102821.21,42.31747333,-83.03956567,184.8,0.004629996,270,0,0
20151020:102821.21,42.31747333,-83.03956583,184.7,0.008231104,270,0,0
20151020:102822.22,42.31747333,-83.03956583,184.7,0.005658884,270,0,0
20151020:102822.22,42.31747333,-83.03956583,184.7,0.008231104,270,0,0
20151020:102822.22,42.31747317,-83.039566,184.7,0.01028888,218.1545915,-4.524365398,-22.62182699
20151020:102822.22,42.31747317,-83.039566,184.7,0.00514444,218.1545915,0,0
20151020:102822.22,42.31747317,-83.03956617,184.7,0.014918876,270,4.524365398,22.62182699
20151020:102823.23,42.317473,-83.0395665,184.7,0.079224376,235.1354106,-3.04250939,-15.21254695
20151020:102823.23,42.31747283,-83.03956667,184.7,0.123981004,216.4801763,-1.627976305,-8.139881525
20151020:102823.23,42.31747267,-83.03956717,184.7,0.197546496,246.5985726,2.628325909,13.14162955
20151020:102823.23,42.3174725,-83.039568,184.7,0.386347444,254.517389,0.69104709,3.455235449
20151020:102823.23,42.317472,-83.03956967,184.6,0.690898292,247.9564644,-0.572548678,-2.862743392
20151020:102824.24,42.31747133,-83.039572,184.6,1.068500188,248.7495518,0.069209927,0.346049636
20151020:102824.24,42.3174705,-83.03957533,184.6,1.429125432,251.371819,0.22883599,1.144179949
20151020:102824.24,42.3174695,-83.03957967,184.6,1.818045096,252.6922857,0.115232455,0.576162275
20151020:102824.24,42.31746833,-83.039585,184.6,2.212623644,253.4655099,0.067476539,0.337382693
20151020:103302.2,42.305918,-83.07111833,187.7,3.363434872,243.6602594,-0.855669521,-4.278347603
20151020:102825.25,42.31746117,-83.03961333,184.5,3.654095732,63.63269071,-15.71036909,-78.55184547
20151020:103301.1,42.30591167,-83.071105,187.6,3.731776776,243.6317475,15.70788096,78.53940479
20151020:102825.25,42.31745883,-83.03962217,184.5,3.941155484,63.60877018,-15.70996842,-78.54984209
20151020:102825.25,42.31745617,-83.03963183,184.5,4.225128572,249.5746673,16.228586,81.14293001
20151020:102826.26,42.31744167,-83.03969183,184.5,5.722160612,251.9010729,0.203017189,1.015085947
20151020:103253.53,42.30554367,-83.07075967,187.6,4.592441588,242.6318358,-0.808893527,-4.044467637
20151020:102827.27,42.31743517,-83.03971967,184.5,6.045231444,62.60274187,-15.7105022,-78.55251098
20151020:102828.28,42.31742183,-83.039778,184.5,6.397625584,252.8135904,16.5990279,82.99513951
20151020:103257.57,42.30567033,-83.07093567,187.6,6.605975404,242.9876969,-0.857470971,-4.287354854
20151020:103258.58,42.30569283,-83.07094917,187.6,6.893035156,336.0712949,8.123076322,40.61538161
20151020:103300.0,42.30580967,-83.07102333,187.5,6.987692852,334.8541276,-0.106217879,-0.531089395
20151020:102829.29,42.31739983,-83.0398725,184.4,7.15591604,63.28093789,-23.69923161,-118.496158
20151020:103250.50,42.30558767,-83.07062817,187.6,7.925524264,242.5648057,15.64546894,78.2273447
20151020:103300.0,42.30583133,-83.07103833,187.6,6.707835316,308.7735948,5.777806822,28.88903411
20151020:102835.35,42.3172615,-83.04043867,184.2,5.650652896,63.19012816,-21.43120041,-107.156002
20151020:103300.0,42.30585983,-83.07105817,187.6,5.701068408,243.2831712,15.71608281,78.58041404
20151020:103302.2,42.30591983,-83.07112433,187.7,3.015670728,320.8031135,6.764891142,33.82445571
20151020:103255.55,42.305562,-83.07086367,187.6,4.299208508,151.6871209,-14.75815444,-73.79077219
20151020:102836.36,42.3172485,-83.04049133,184.2,3.897942188,62.50095867,-7.782960895,-38.91480447
20151020:103301.1,42.30590217,-83.07109283,187.6,3.921092168,243.3814809,15.78480333,78.92401665
20151020:102836.36,42.31725067,-83.0404825,184.2,4.269370756,63.36311077,-15.70956637,-78.54783183
20151020:102834.34,42.31727883,-83.04036583,184.2,7.27423816,71.92221743,0.746922961,3.734614805
20151020:103302.2,42.305915,-83.0711115,187.7,3.468895891,243.4539723,14.96896947,74.84484735
20151020:102827.27,42.3174385,-83.03970567,184.5,5.919707108,63.59972807,-15.69524368,-78.47621838
20151020:102827.27,42.31742867,-83.03974833,184.5,6.259240148,252.6914687,16.50136732,82.50683658
20151020:102827.27,42.31742533,-83.03976333,184.5,6.408428908,253.2411531,0.04796901,0.239845048
20151020:103255.55,42.3055565,-83.07085633,187.5,4.136644204,242.7081459,-0.919178283,-4.595891415
20151020:102854.54,42.31720983,-83.04064733,184.6,4.091887576,62.44115184,-15.73126289,-78.65631446
20151020:102828.28,42.31741483,-83.03980817,184.5,6.569449879,71.71721056,0.809488831,4.047444156
20151020:103241.41,42.3058935,-83.0699435,187.1,5.735021712,242.6711067,14.91854179,74.59270894
20151020:102854.54,42.3172025,-83.04068017,184.5,4.91036798,62.39882336,-15.73172448,-78.65862238
20151020:103253.53,42.305542,-83.07077017,187.7,4.456628372,242.3541259,15.70406268,78.5203134
20151020:102855.55,42.31719783,-83.04070583,184.6,5.465453056,62.32321812,-15.71066048,-78.55330241
20151020:103256.56,42.30561867,-83.07090517,187.5,5.695409524,242.6037287,15.73244244,78.66221219
20151020:102830.30,42.31738317,-83.0399425,184.4,7.76553218,62.79520425,-15.69125388,-78.45626939
20151020:103257.57,42.30562833,-83.07091083,187.5,5.866719376,242.8394294,15.71182264,78.5591132
20151020:103241.41,42.3059245,-83.06994917,187.1,6.174356888,67.39126402,-15.31074076,-76.55370381
20151020:103253.53,42.305546,-83.070749,187.6,4.690185948,237.3862599,14.83486195,74.17430975
20151020:103257.57,42.3056595,-83.070929,187.4,6.392481143,310.4510691,6.376107436,31.88053718
20151020:102856.56,42.31717417,-83.04080683,184.7,6.828729656,62.65421913,-21.62435454,-108.1217727
20151020:102856.56,42.31717,-83.04082267,184.7,6.931104012,250.4028505,16.38415892,81.92079458
20151020:103245.45,42.30575183,-83.07013867,187.4,7.992916428,242.2345062,-0.712822515,-3.564112576
20151020:103258.58,42.3057275,-83.0709705,187.6,7.190383788,267.735488,2.225380475,11.12690238
20151020:102832.32,42.31732167,-83.04018183,184.2,8.051563044,63.00312659,-17.86626896,-89.33134478
20151020:103223.23,42.30760733,-83.07097533,187.6,7.491847972,246.9070688,16.0486465,80.24323249
20151020:103223.23,42.30757933,-83.07097083,187.7,7.816462136,173.2219092,-6.430243232,-32.15121616
20151020:102829.29,42.31739183,-83.039907,184.4,7.459438,66.85906819,-9.281908883,-46.40954442
20151020:103221.21,42.30772117,-83.07092667,187.5,7.831895456,247.1506349,15.73340726,78.66703631
20151020:102830.30,42.3173785,-83.03996067,184.3,7.851444328,67.12254602,-15.71041448,-78.55207242
20151020:103244.44,42.30577533,-83.07007267,187.4,7.021646156,242.4871602,15.30344954,76.51724771
20151020:103239.39,42.30599683,-83.06998,187.3,8.126671868,17.19276949,-19.66064452,-98.30322259
20151020:102832.32,42.3173265,-83.04016333,184.2,8.140047412,62.79429418,3.979483749,19.89741874
20151020:103220.20,42.307766,-83.0708805,187.4,7.913692052,247.1844975,16.09108078,80.4554039
20151020:102833.33,42.31731267,-83.0402195,184.1,8.16422628,67.15600015,-15.71045013,-78.55225065
